id	document	label
43	"일하시는 직원분들과 사장님들 모두 왕 친절하시고 초밥도 진짜 짱짱맛있어요 가족끼리 가서 배부르게 먹고 쿠우쿠우보다 가성비 짱쩔탱 잘먹었습니다~!~! 애기 사탕도 챙겨주시고 감사해오ㅎㅎ"	1
44	아주맛있어용	1
45	맛있고 친절해요	1
46	맛도좋고 친절하시고 깔끔해요	1
47	맛있네요	1
48	굿	1
49	아이들이 좋아하는 초밥이 많아서 좋아요.	1
50	"저렴해서 부담없이 먹을수 있어요. 아이들이 먹을게 많아서 아이가 여기를 참 좋아해요."	1
51	가끔 먹으러가요..	1
52	맛있게 잘먹었어요 친절해요 또이용할게요	1
53	가성비좋아요~~	1
54	굳	1
55	굿	1
56	종류가 별루..	0
57	재난지원금으로 맛나게	1
58	마트초밥같아요	0
59	회가 냉동이라니 이건 너무 합니다.	0
60	싸장님 친절하고 마시쪄><	1
61	냉모밀이 맛있어요!	1
62	친절하시고 맛있었어요	1
64	맛있습니다~	1
65	맛있어요	1
68	간단히 먹기 편하고 가성비 좋네요~~!!	1
69	맛있는 스시집입니다	1
70	선선한날 먹기좋아요~~ 서비스가 달라져서 아쉽네요 ㅠ그래도 잘먹었어요 	0
71	"이제 변한듯요?? 계란찜도 없고 된장찌개도 무료라고 홍보하더니 왜 안주냐니까 저렇게^^ 바꼈냐니까 안온지 오래됐냐며 면박주네요~ 다닌지 4년넘었구요 웃기네용 군모자쓰신 알바생분 그렇게 손님 대응하지마세요~~~"	0
72	나름 가성비 좋아요! 사람은 정말 많음 ㅠㅠ	1
73	"진짜 도대체 왜 사람이 많은건지 모르겠네요,, 고기는 딱딱하고 서비스?로 나오는 된장찌개는 정말 한입먹고 아무도 먹지 않았어요. 음식점에서 고기를 처음 남기고 나와봤네요 ^^  바빠서 그런지 일하시는분들 모두 불친절 했어요 절대 다신 가고 싶지 않아요, 돈 아깝습니다 . "	0
74	고기 괜찮네요. 계란찜은 아쉽	0
75	알바생 분들 다 잘생겼습니다 그런데 테이블에 이미 세팅되어 있는 그릇들이 기름기라던가 뭐가 좀 묻어있더라구요 고기도 그냥 그랬습니당	0
76	육회비빔밥 ,제육정식 2개 시켰는데 25분 지나도 음식 나오지도 않고 30분이 되서야 나오고 육회비빔밥은 육회는 냉동에다가 엄청 딱딱하고 왜 이렇게 딱딱하냐고 여쭤봤더니 뜨거운밥이랑 비비면 풀어진다고 하셔서 비벼봤는데 풀리지도 않고 다시는 가고 싶지 않네요	0
77	우연히 들어가게 되어서 가장 만만한 목살이랑 삼겹살로 주문했는데 완전 성공이었어요!!👏🏻 인원에 맞춰 고기 주문하면 된장찌개도 서비스로 주시고! 파채도 너무 맛있구, 구워주시면서 버섯이랑 고기를 어떻게 먹을때 제일 맛있는지 열심히 친절하게 설명해주셔서 더 즐거웠습니다 ㅎㅎㅎㅎ 친절하게 서비스해주셔서 너무 감사합니다! 개인적으로 목살이 너무 맛있어요오옹🥩!	1
78	양심 있으면 장사 접으시길. 가게 진짜 심하게 더럽고 난생 이렇게 불친절한 식당은 처음입니다. 맛이라도 있으면 모르겠는데 고기가 질겨서 몇 점 먹다가 수저 내려놓고 나왔어요.	0
79	테라스 고기가 생각나는 날에 ~	1
80	"1. 마늘 더 달라고 했는데 상 닦던 알바생이 맨 손으로 마늘통에서 마늘을 집는 것을 보고 기겁 했습니다. 2. 금요일이라 테이블이 꽉 차서 움직일 수 없는 상황임에도 물은 셀프니 알아서 가져다 드시라는 게 매우 당황스러웠습니다. 3. 삼겹 2인분씩 두 번 시켰는데 얼마 되지도 않는 송이버섯은 원래 첫 주문에만 나오니 두 번째 추가 주문 때는 줄 수 없다는 가게 인심에 매우 놀랐습니다. 4. 자리터가 좋아 사람이 많겠지만 가격 대..."	0
81	직원분들이많아서 빨리빨리굽고 빨리빨리셋팅되어서좋아요 음료수도무한리필 굳	1
82	맛있어요 야외에서 먹기 좋아요	1
83	친구들끼리 고기 먹을 때 무난하게 가는 곳!	1
84	"사람왜많은지 모르겠음고기가 뛰어나게 맛있는것도 아니고무엇보다 겁나 불친절함 다신안감"	0
85	점심에 종류가 좀 있어서 골라서 먹을 수 있어요!	1
86	"역시...재방문할만한 맛이죠~~~  계란찜도 감사히 잘먹었습니당 ^^ 양념갈비도 첨 먹어봤는데, 괜찮았어요!!  항정살은....넘사벽♡ ㅋㅋㅋㅋㅋ항정살 갈매기살은....갈때마다 시켜야할것같아요....또갈게요......♡"	1
87	양 적고 비싸요	0
88	"스탭분이 직접 구워주셔서 편하고, 메뉴설명도 자세히 친절하게 해주셔서 너무 좋았어요! 추천해주신 목살은 진짜진짜 맛있었습니다👍서비스도 감사합니다 ㅎㅎㅎ"	1
89	"주방에 있는 짧은 숏컷 아줌마 마스크 아예 안쓰고 대화 엄청함 옆에 있던 아저씨도 마스크 끼고 있다가 내리고 있음 보자마자 먹다가 나옴(주방 4명 중 2명이 이러고 있음...)하루에  코로나 확진자 삼만명 나오는 이 시국에 음식점 주방에서 노마스크라니...심각하네요"	0
90	ㅠㅠ제육 기름이 절반...양념맛은 좋았어요	0
91	고기는 언제나 옳죠😆	1
92	"아침에 갔는데 밥에 살짝 오래 냄새?찌개 먹으려다 꼬심당해서 전골먹음 맛은 ㄱㅊㄱㅊ"	0
94	굿	1
98	양적어요	0
99	너무 ..정신없었다 고기가 좀 질겼다 된찌인지김찌인지 모르겠다 그치만 물냉은 맛났다	0
100	강남역에서 고깃집 찾을때 갈만한 곳 같아요. 고기맛이 생각보다 더 괜찮고 구워주셔서 좋고 친절해요. 다만 테이블마다 환풍시설은 없어서 고기냄새는 엄청 베임 ㅠ 그래도 놀러나왓을때 갈만함~	1
101	갈매기살하고 항정살 너무 맛있었어요! 목살도 추천받아 먹었는데 스테이크인줄 알았어요...!!!!  껍데기도 서비스 주시고 너무 맛있게 잘먹었어요!! 이젠 강남역 고깃집은 여기로 픽이에요~~~ ㅋㅋ 간판을 더 크게해서 다른분들도 많이 드셔봤으면 좋겠네용!!!	1
102	"사장님이 찐 친절하시네용맛도 조아영"	1
103	맛있어요	1
104	굿	1
105	"서비스 좋고 친절해요. 테스트 중인 신메뉴 조금만 보안하면 더 맛있을거같아요."	1
106	된찌 맛있어옹	1
107	좋아요	1
108	점심식사 정신없지만 가성비짱	1
109	"맛있어요~~!공기 한번씩 환기시키면 최고일듯"	1
119	솔직히 넘 별로였음..  가격비해 넘 다른곳에 비교가 되서 그런가	0
120	장사가 무지 잘되요	1
121	맛있어요	1
123	흑돼지  굿	1
127	맛있는데 가격대비 넘 비싸요….	0
130	직원들은 친절하고 소주값 쌈 근데 고기는 쉣 비계밖에 없음	0
134	"리뷰 안 쓸수가 없는곳이네.... 된장전골에 라면사리는 반칙이죠...고기 덩어리들은 김치찌개인줄 알고 들어온 애들 마냥 먹어도 안줄고... 이 가격에 밑반찬 까지 무슨일이래요  또가야지"	1
135	모임하기에 좋아요~^^	1
136	껍데기가 맛잇네 ㅎ	1
137	오겹살의 고소함~	1
141	왜 그렇게 사람이 많은 줄 모르겠는 곳..ㅎ	0
143	"들어올땐 고기 구워주고 서비스 많다고 오라고 엄청 잡아서 전에도 와서 먹었을때 맛있어서 그래 여기 가자 하고 재방문 했는데 전이랑 다르게 고기가 초심을 잃음. 퍽퍽함 물도 안주고 밥도 시켰는데 끝까지 안 줘서 그냥 밥 안 먹었고 손님이 그렇게 많은 것도 아닌데 불러도 안 옴. 된찌랑 계란찜, 음료수 준다해도 안 갈듯 앞에 칼맞은 삼겹살 갈걸 ㅜㅜ"	0
145	김치찌게 맛있게 먹었어요	1
146	통갈비 맛있어요	1
147	그럭저럭	0
148	맛있고 친절해요	1
149	껍데기가좋네요	1
150	서비스가 제일좋음 가격에비해 고기질도 맛도 굳 ㅠ	1
154	반찬도 괜찮구 (매운떡뽁이가 반찬으로 나온답니다 ㅎㅎ) 주요리도 맛있었어요 탄산음료 무제한 리필이어서 좋아요 밥이 질어서 별한개 뺏어요	1
156	"매우 비위생적: 테이즐 끈적, 어디든 닦으면 시커멓게 묻어남, 컵 그릇 불판 다 지저분함 종업원 불친절: 새 불판에 크게 이물질 묻어있어서 바꿔달랬더니 그냥 쓰시라고... 고기는 결국 직접 구워야함 돼지양념갈비 시켰는데 딱 시판양념으로 재운 맛"	0
157	그냥 데이트하다가 눈에 보이는곳 들어갔는데 흑돼지라 그런가 맛이 생각보다 좋더라구요	1
159	고기가 신선하지 않고 색이 회색이고 맛이없음... 심지어 서비스 준다고 들어오라고해서 들어갔지만 서비스도 없음 그리고 모든 컵들이 위생이 최악	0
160	삼겹살 목살 먹었는데 고기 상태 좋고 서비스로 나온 껍데기까지 너무 만족했어용 아참 음료수 꽁짜로 무한인점 극호!!	1
162	삼겹살은 3점 항정살은 5점!	1
163	굿	1
164	항정살 맛있음	1
165	된장찌게 맛나요~	1
166	고기맛 좋네요 잘먹고 갑니다	1
168	"다 구워주신다 그래서 들어갔는데 직원 5번 넘게 불러도 안오시고 판도 안갈아주시네요.재방문은 안할듯.  고기맛은 괜찮은편, 나머지 반찬이랑 찌개는 별로에요."	0
169	야외에서 먹는 분위기	1
170	좋아요	1
171	맛있어요	1
175	된장찌개랑 계란찜을 공짜로 줍니다	1
177	흠 첨엔 창가자리가 있기도 하고 해서 그냥 들어간건데 겁나맛있으요 사장님이 고기에 대한 자부심도 있으신거같구 전반적으로 맛있었습니당	1
178	강남역10번출구에 있어요 오겹살과  돼지껍데기  등등 다 맛있어요 코로나땜에  사람이 많이 줄어서 안타깝네요  사장님  화이팅하세요^^	1
179	너무 비싸요	0
180	비싸요	0
181	쏘쏘해요	0
184	고기가 신선하지 않다 맛이 질기다 고기 구워주는 사람도 별루다 다 태운다 신경을 안써준다 언제 먹으라고 말하지도 않고 간다 하여튼 맛없다 참고로 별5점 주는 이벤트한다 소주가 공짜인가 그거 생각하고 5개가 많다 정말 진심 맛없다	0
185	모듬생고기 조아요	1
186	"사장님 ㅁㅊ 친절함...  또 방문 할 수 밖에 없는  친절함에 반했어요.. ♥︎ 냉면이 안 차갑다니까 다시 만들어주는 건 ...  사랑 아닙니까 ?  돼지껍데기는 배뷰른데도 맛있었어요!! 진짜 ...최고👍🏻 ( 사장님 보고 계시져...? ☺️)"	1
189	나쁘지않아요	1
191	친절한 서비스 👍	1
192	찌개랑 계란찜 공짜라서 좋아요!!!!	1
194	좀 비싸지만 맛은 평타치	0
201	"불고기쌈밥? 불고기상태는 기름+설탕 범벅.  진짜 이런걸로 음식 장사를 한다는게 놀라울 뿐 이네요.  명세기 쌈밥이면 최소 쌈이 3가지이상은 되어야하는거 아닌가요? 상추,깻잎 몇장이 다. 김치는 중국산 최하 퀄리티.  값을 더 올리고 제대로된 음식 주세요.."	0
202	여기는 추억이 많은 곳	1
203	"처음방문 가격대비 맛도 괸찾고친절해요"	1
208	"맛있습니다요~~~탄산도 공짜! 계란찜도 공짜! 찌개도 공짜!"	1
211	찌개가맛있어요	1
212	불이 자꾸 꺼지고 모듬세트가 생각보드 별로	0
213	좋아요	1
214	좀 정신은 없었지만 맛은 괜찮아요	1
215	점심 굿	1
219	쏘쏘해요	0
221	잘 먹었습니다 번창하세요	1
222	점심메뉴 흑돼지 불고기 굿~	1
223	진짜 너무너무너무너무너무너무너무너무너무 너무 너무 너무 너무 너무너무너무너무너무너무 맛있었어요 진짜 진짜 대박 아니 ㅠ 고기도 맛있는데 고기 찍어먹는 소스가 대박 맛있어요 공기밥도 촉촉하고 너무 좋았어요... 또 먹고싶어요 고기가 진짜......... 너무 맛있어요	1
224	맛있어요 고기도 구워주시고 서비스 순두부와 계란찜은 말이 필요없습니당~~~	1
225	넘나 맛남	1
226	친절하고 직원들간 소통도 잘되서 주문하면 바로바로 가져다주시고 고기도 구워주시고 갈때마다 맛있게 먹고 오네요~	1
230	음식도 맛있고 강남역에서 가까워서 좋아요	1
231	맛있어요 !!! 찌개랑 계란찜서비스 같지도 않고 푸짐하고~~~ 고기도 구워주셔서 좋아요 !!!	1
232	서비스 계란찜 순두부가 좋아용	1
236	착한가격 착한점심	1
240	음료수 무한리필 최고에요!	1
241	학원 근처에 있어서 방문했는데 제육정식 너무 맛있었습니다! 가격 대비 좋아요 ㅎㅎ	1
242	맛있게 점심먹었어요	1
243	고기는 기본으로 맛있고요! 순두부와 계란찜이 맛있어요ㅠㅠ좋아효 또 먹고시포요	1
244	점심 맛있어요^^	1
245	친절해요.	1
246	생각보다 고기가 맛있진 않았음. 가격에비해 후회스러운 부분이 있었음.	0
247	가격대비 갠찮습니다	1
250	"강남에서 회식하기 좋은 장소!고기 구워줘서 편하게 먹었어요"	1
251	불고기쌈밥은 비추천해요	0
252	친절하지않네요	0
254	맛도 있고 양도 많았지만 친절하지 않으세요.	0
258	점심에 여기만 사람많은 이유가 있어요	1
274	맛있는데 뭔가 알바생들 불친절	0
275	제육은 여기가 갑	1
286	"단품보다는 세트가 다양하고 맛있어요!!! 입구에 탄산도 무한리필이니 양껏 즐길수 있어요!!! 계란찜, 순두부찌개는 서비스로 나오니까  다들 맛있게 드세요~~~ 고기도 알아서 맛있게 잘구워주신답니다~~~"	1
301	"탄두리치킨도 속이 촉촉하게 잘 구워져서 맛은 있었으나...메뉴들이 전반적으로 이 좀 비싸네요.할인 이벤트 연계한다면나중에 한 번 재방문 의사 있습니다."	1
302	맛있게 잘 먹고 갑니다.	1
303	너무 맛있어요. 라씨도 음청 달달학니당	1
304	분위기 좋아요	1
305	"점심이라면 항시 예약이 필수인곳. 예전보다 가격이 많이 오른듯 하나 가끔 생각나고 추억돋아 가보았음. 맛납니다.^^"	1
306	맛있고 전화문의했을때 친절한 응대도 감사했습니다	1
307	"매콤한 커리 중독성 있게 맛있네요탄두리 샐러드 드레싱은 인도풍이 아니라 들깨 드레싱이라 아쉬웠습니다. 직원도 친절하시고 분위기도 차분해 가족식사로 좋았습니다"	1
308	"진짜 맛있어요!! 제가 향신료 못 먹는데, 향도 안 강하고 한국인의 입맛에 딱 맞습니다!! :)"	1
312	"피클은 얘기해야 줍니다. 점심시간에는 음식이 늦어요. 어쩔수 없긴해요. 따로따로 주시면 좋은데 한번에 같이 나오더라고요."	0
315	"브레이크타임 지네맘대로 바뀜전날 전화문의 후 브레이크 염두하고 방문했는데 당일날 바뀐다함"	0
316	맛에 비해 가격이 비싼편이에요.. 음료 시키면 빨대 안줘요	0
318	예약이 편하고 음식이 맛있습니다	1
319	난 5장 뿌시고 왔네요.. 주말에 가서 매장이 너무 붐비지않고 좋았어요! 몰랐는데 3시 반부터 브레이크 타임이더라구요ㅠ 시금치커리 진짜 맛있었어요!! 또 먹고 싶어요	1
327	"맛있었어여 :) 물론 가격이 적당히 있지만, 인도에서 맛보았던 그맛이에요! 추천합니다아 :) 다음번에는 코스도 먹어보고 있어요 (좀 비싸지만요 흑흑) "	1
